,Marka,Arac Tip Grubu,Arac Tip,Model Yıl,Yakıt Turu,Vites,CCM,Beygir Gucu,Renk,Kasa Tipi,Kimden,Durum,Km,Fiyat,saleYear,saleMonth,saleDay,saleDayofweek,saleDayofyear,Marka_is_missing,Arac Tip Grubu_is_missing,Arac Tip_is_missing,Yakıt Turu_is_missing,Vites_is_missing,CCM_is_missing,Beygir Gucu_is_missing,Renk_is_missing,Kasa Tipi_is_missing,Kimden_is_missing,Durum_is_missing
8585,33,88,331,2013.0,1,2,1301.0,126.0,4,7,1,2,86000,168000,2020,1,6,0,6,False,False,False,False,False,False,False,False,False,False,False
5032,27,270,472,2006.0,2,1,1301.0,101.0,20,10,2,2,168000,56000,2020,1,6,0,6,False,False,False,False,False,False,False,False,False,False,False
93,3,273,738,2020.0,3,3,1301.0,101.0,15,1,1,1,0,320000,2020,1,6,0,6,False,False,False,False,False,False,True,False,False,False,False
1467,9,161,443,2014.0,3,1,1301.0,101.0,10,7,1,2,101000,101500,2020,1,6,0,6,False,False,False,False,False,False,False,False,False,False,False
1466,9,236,655,2011.0,2,1,1301.0,601.0,3,12,2,2,178000,60000,2020,1,6,0,6,False,False,False,False,False,False,False,False,False,False,False
3379,14,82,540,2015.0,3,2,1301.0,126.0,4,10,1,2,122000,111500,2020,1,6,0,6,False,False,False,False,False,False,False,False,False,False,False
3380,14,81,146,2001.0,2,1,1301.0,76.0,4,10,1,2,200000,23000,2020,1,6,0,6,False,False,False,False,False,False,False,False,False,False,False
3381,14,167,567,2012.0,2,1,1601.0,126.0,4,10,1,2,161000,72500,2020,1,6,0,6,False,False,False,False,False,False,False,False,False,False,False
3382,14,196,368,2007.0,3,1,1301.0,76.0,10,6,2,2,189000,56500,2020,1,6,0,6,False,False,False,False,False,False,False,False,False,False,False
5033,27,279,789,2017.0,3,2,1301.0,101.0,4,1,1,2,47000,205000,2020,1,6,0,6,False,False,False,False,False,False,True,False,False,False,False
5972,29,47,775,2009.0,2,1,1601.0,101.0,5,6,2,2,46000,82000,2020,1,6,0,6,False,False,False,False,False,False,False,False,False,False,False
5973,29,43,362,2019.0,3,2,1301.0,126.0,4,1,1,2,15000,256000,2020,1,6,0,6,False,False,False,False,False,False,False,False,False,False,False
5974,29,27,1405,2019.0,3,1,1301.0,101.0,4,6,1,2,2800,129400,2020,1,6,0,6,False,False,False,False,False,False,True,False,False,False,False
1099,6,152,483,2012.0,1,1,1301.0,101.0,7,6,1,2,160000,77000,2020,1,6,0,6,False,False,False,False,False,False,False,False,False,False,False
8586,33,88,331,2013.0,1,3,1301.0,101.0,4,7,1,2,86000,168000,2020,1,6,0,6,False,False,False,False,False,False,True,False,False,False,False
3958,19,312,615,1997.0,2,1,1301.0,76.0,4,10,1,2,245000,22000,2020,1,6,0,6,False,False,False,False,False,True,False,False,False,False,False
6736,31,227,573,2005.0,2,1,1301.0,76.0,10,6,2,2,265300,44500,2020,1,6,0,6,False,False,False,False,False,False,False,False,False,False,False
5399,28,212,918,2012.0,3,3,1301.0,126.0,7,10,1,2,201000,110000,2020,1,6,0,6,False,False,False,False,False,False,False,False,False,False,False
2453,11,180,724,2012.0,3,1,1301.0,101.0,6,10,2,2,113000,115000,2020,1,6,0,6,False,False,False,False,False,False,False,False,False,False,False
3044,13,138,230,2009.0,2,1,1301.0,100.0,20,10,2,2,112000,69950,2020,1,6,0,6,False,False,False,False,False,False,False,False,False,False,False
1236,8,111,805,2013.0,3,1,1601.0,76.0,4,6,1,2,150000,80000,2020,1,6,0,6,False,False,False,False,False,False,False,False,False,False,False
1235,8,114,633,2008.0,3,3,1301.0,101.0,20,7,1,2,222000,71000,2020,1,6,0,6,False,False,False,False,False,False,True,False,False,False,False
1234,8,105,634,2014.0,3,1,1301.0,76.0,4,10,1,2,43,98750,2020,1,6,0,6,False,False,False,False,False,False,False,False,False,False,False
6723,31,179,440,2016.0,3,1,1301.0,101.0,3,10,1,2,62000,117000,2020,1,6,0,6,False,False,False,False,False,False,False,False,False,False,False
6724,31,244,856,2002.0,3,1,1801.0,101.0,7,12,1,2,228000,59000,2020,1,6,0,6,False,False,False,False,False,False,True,False,False,False,False
6725,31,326,441,2016.0,3,1,1301.0,101.0,4,10,1,2,75000,81000,2020,1,6,0,6,False,False,False,False,False,False,True,False,False,False,False
6726,31,244,441,2017.0,3,2,1301.0,101.0,4,10,1,2,32000,147500,2020,1,6,0,6,False,False,False,False,False,False,False,False,False,False,False
3042,13,124,1007,2011.0,2,2,1801.0,101.0,4,1,1,2,127000,145000,2020,1,6,0,6,False,False,False,False,False,False,True,False,False,False,False
520,4,36,1112,2012.0,1,2,1301.0,126.0,4,10,1,2,104500,150000,2020,1,6,0,6,False,False,False,False,False,False,False,False,False,False,False
6727,31,326,186,2007.0,2,1,1601.0,101.0,10,10,2,2,136500,43000,2020,1,6,0,6,False,False,False,False,False,False,False,False,False,False,False
6728,31,227,597,2004.0,2,1,1301.0,101.0,7,6,1,2,247000,36500,2020,1,6,0,6,False,False,False,False,False,True,True,False,False,False,False
6729,31,244,462,2016.0,3,1,1301.0,101.0,4,10,1,2,117000,133000,2020,1,6,0,6,False,False,False,False,False,False,True,False,False,False,False
6730,31,179,441,2013.0,3,1,1301.0,76.0,4,10,1,2,150000,60000,2020,1,6,0,6,False,False,False,False,False,False,False,False,False,False,False
6731,31,179,462,2013.0,3,1,1301.0,100.0,4,10,1,2,208000,74000,2020,1,6,0,6,False,False,False,False,False,False,False,False,False,False,False
6732,31,140,462,2018.0,3,3,1301.0,101.0,4,6,1,2,55000,124000,2020,1,6,0,6,False,False,False,False,False,False,True,False,False,False,False
6733,31,179,440,2016.0,3,3,1301.0,101.0,4,10,1,2,92000,119000,2020,1,6,0,6,False,False,False,False,False,False,True,False,False,False,False
6734,31,179,430,2012.0,3,1,1301.0,101.0,8,10,1,2,231000,58500,2020,1,6,0,6,False,False,False,False,False,True,True,False,False,False,False
6735,31,326,60,2012.0,1,1,1300.0,51.0,4,10,2,2,148750,47500,2020,1,6,0,6,False,False,False,False,False,False,False,False,False,False,False
521,4,1,874,2016.0,1,3,1301.0,101.0,4,6,1,2,40000,229900,2020,1,6,0,6,False,False,False,False,False,False,True,False,False,False,False
3041,13,214,272,2005.0,1,1,1301.0,76.0,8,6,2,2,198000,52750,2020,1,6,0,6,False,False,False,False,False,False,False,False,False,False,False
3043,13,138,230,2010.0,2,1,1301.0,100.0,4,10,1,2,102000,88000,2020,1,6,0,6,False,False,False,False,False,False,False,False,False,False,False
3039,13,139,817,2020.0,2,2,1301.0,101.0,4,10,1,1,300,225000,2020,1,6,0,6,False,False,False,False,False,False,False,False,False,False,False
5400,28,92,235,2017.0,2,1,1301.0,76.0,12,6,1,2,61000,139900,2020,1,6,0,6,False,False,False,False,False,False,False,False,False,False,False
5401,28,148,238,2017.0,1,2,1301.0,100.0,4,5,3,1,43934,115000,2020,1,6,0,6,False,False,False,False,False,False,False,False,False,False,False
5402,28,247,124,2005.0,3,1,1300.0,76.0,8,7,2,2,257000,54500,2020,1,6,0,6,False,False,False,False,False,False,False,False,False,False,False
1788,10,234,156,2012.0,3,1,1300.0,100.0,4,10,1,2,130,57000,2020,1,6,0,6,False,False,False,False,False,False,False,False,False,False,False
1787,10,241,579,2001.0,2,1,1301.0,76.0,8,10,2,2,279000,27000,2020,1,6,0,6,False,False,False,False,False,False,False,False,False,False,False
8757,34,175,147,1990.0,2,1,1300.0,51.0,3,6,2,2,22222,12500,2020,1,6,0,6,False,False,False,False,False,False,False,False,False,False,False
8758,34,258,1405,2016.0,3,3,1301.0,101.0,4,6,1,2,117000,134600,2020,1,6,0,6,False,False,False,False,False,False,True,False,False,False,False
8759,34,356,90,2011.0,2,2,1300.0,101.0,20,4,2,2,99000,97500,2020,1,6,0,6,False,False,False,False,False,False,False,False,False,False,False
1786,10,234,156,2011.0,3,1,1301.0,100.0,4,10,2,2,182000,41800,2020,1,6,0,6,False,False,False,False,False,False,False,False,False,False,False
1785,10,265,42,2011.0,1,1,1300.0,51.0,15,6,2,2,62250,56500,2020,1,6,0,6,False,False,False,False,False,False,False,False,False,False,False
1784,10,102,471,2000.0,2,1,1301.0,76.0,15,6,1,2,100,24750,2020,1,6,0,6,False,False,False,False,False,False,False,False,False,False,False
3040,13,124,1007,2011.0,2,2,1801.0,101.0,4,1,1,2,127000,145000,2020,1,6,0,6,False,False,False,False,False,False,False,False,False,False,False
98,3,77,1367,2017.0,3,2,1300.0,101.0,20,10,1,2,80000,450000,2020,1,6,0,6,False,False,False,False,False,False,True,False,False,False,False
6720,31,179,440,2014.0,3,1,1301.0,101.0,12,10,1,2,231000,75000,2020,1,6,0,6,False,False,False,False,False,False,False,False,False,False,False
6722,31,140,65,2014.0,2,1,1301.0,100.0,4,6,2,2,150015,52500,2020,1,6,0,6,False,False,False,False,False,False,False,False,False,False,False
6721,31,179,436,2011.0,3,1,1301.0,101.0,8,10,1,2,262,70000,2020,1,6,0,6,False,False,False,False,False,False,False,False,False,False,False
4903,24,162,1140,1988.0,3,2,2501.0,126.0,25,10,1,2,321000,37000,2020,2,4,1,35,False,False,False,False,False,False,False,False,False,False,False
2291,10,241,692,2001.0,2,1,1301.0,101.0,8,10,2,2,184000,31250,2020,2,4,1,35,False,False,False,False,False,False,False,False,False,False,False
2292,10,166,255,2016.0,2,1,1301.0,76.0,17,10,2,2,84000,89000,2020,2,4,1,35,False,False,False,False,False,False,False,False,False,False,False
2922,11,178,174,2006.0,3,1,1301.0,76.0,4,5,1,2,290000,21000,2020,2,4,1,35,False,False,False,False,False,False,False,False,False,False,False
2920,11,252,398,2015.0,1,3,1301.0,151.0,7,12,1,2,178000,172000,2020,2,4,1,35,False,False,False,False,False,False,False,False,False,False,False
8989,34,258,730,2014.0,3,1,1301.0,101.0,4,10,2,2,85000,149500,2020,2,4,1,35,False,False,False,False,False,False,False,False,False,False,False
2919,11,180,760,2015.0,1,1,1301.0,126.0,4,10,2,2,15000,120000,2020,2,4,1,35,False,False,False,False,False,False,False,False,False,False,False
2917,11,180,727,2016.0,3,1,1301.0,76.0,4,10,2,2,84000,88500,2020,2,4,1,35,False,False,False,False,False,False,False,False,False,False,False
61,2,11,757,2004.0,2,1,1301.0,101.0,20,6,2,2,236500,38500,2020,2,4,1,35,False,False,False,False,False,False,False,False,False,False,False
8988,34,325,745,2015.0,3,2,1301.0,101.0,4,10,2,2,157000,157000,2020,2,4,1,35,False,False,False,False,False,False,False,False,False,False,False
1410,8,111,624,2011.0,3,1,1301.0,76.0,20,6,1,2,273000,52750,2020,2,4,1,35,False,False,False,False,False,False,False,False,False,False,False
1411,8,115,625,2011.0,3,1,1601.0,101.0,20,10,2,2,197000,80000,2020,2,4,1,35,False,False,False,False,False,False,False,False,False,False,False
455,3,79,1203,1995.0,2,3,4001.0,301.0,10,10,2,2,383000,50000,2020,2,4,1,35,False,False,False,False,False,False,False,False,False,False,False
3936,18,343,1232,2009.0,3,2,2501.0,176.0,4,4,2,2,180000,260000,2020,2,4,1,35,False,False,False,False,False,False,False,False,False,False,False
2295,10,5,858,2014.0,3,1,1301.0,76.0,5,8,2,2,130000,72500,2020,2,4,1,35,False,False,False,False,False,False,False,False,False,False,False
2294,10,339,1302,2000.0,2,1,1300.0,51.0,10,6,1,2,188250,22250,2020,2,4,1,35,False,False,False,False,False,False,False,False,False,False,False
3231,13,139,818,2003.0,2,1,1301.0,101.0,16,10,2,2,228000,70000,2020,2,4,1,35,False,False,False,False,False,False,False,False,False,False,False
4902,24,163,1416,2000.0,2,3,1801.0,176.0,10,10,2,2,240000,81900,2020,2,4,1,35,False,False,False,False,False,False,False,False,False,False,False
8990,34,175,174,1994.0,2,1,1301.0,76.0,4,6,2,2,257254,12000,2020,2,4,1,35,False,False,False,False,False,False,False,False,False,False,False
456,3,74,489,2007.0,2,3,1301.0,101.0,10,5,2,2,211000,65000,2020,2,4,1,35,False,False,False,False,False,False,False,False,False,False,False
2293,10,234,157,2013.0,3,1,1301.0,76.0,8,10,2,2,145000,54000,2020,2,4,1,35,False,False,False,False,False,False,False,False,False,False,False
2918,11,252,766,2008.0,2,1,1301.0,101.0,7,10,2,2,355000,60000,2020,2,4,1,35,False,False,False,False,False,False,False,False,False,False,False
5879,28,92,583,2001.0,2,1,1301.0,101.0,17,6,2,2,270000,43500,2020,2,4,1,35,False,False,False,False,False,False,False,False,False,False,False
5878,28,212,516,2017.0,3,2,1601.0,126.0,7,6,1,2,64000,203900,2020,2,4,1,35,False,False,False,False,False,False,False,False,False,False,False
5877,28,148,227,2016.0,1,2,1301.0,76.0,4,6,1,2,80000,82500,2020,2,4,1,35,False,False,False,False,False,False,False,False,False,False,False
3830,14,360,200,2011.0,3,1,1301.0,76.0,15,6,2,2,150000,59750,2020,2,4,1,35,False,False,False,False,False,False,False,False,False,False,False
3831,14,167,567,2012.0,2,1,1601.0,126.0,10,10,1,2,93023,92750,2020,2,4,1,35,False,False,False,False,False,False,False,False,False,False,False
3832,14,209,602,2012.0,1,1,1301.0,126.0,10,6,1,2,104000,132000,2020,2,4,1,35,False,False,False,False,False,False,False,False,False,False,False
4326,23,49,614,1992.0,2,2,1301.0,76.0,4,10,1,2,230000,17000,2020,2,4,1,35,False,False,False,False,False,False,False,False,False,False,False
6308,29,43,499,2018.0,3,2,1601.0,101.0,23,1,2,2,24650,220000,2020,2,4,1,35,False,False,False,False,False,False,False,False,False,False,False
4104,19,135,551,2007.0,3,1,1301.0,101.0,20,10,1,2,285000,39500,2020,2,4,1,35,False,False,False,False,False,False,False,False,False,False,False
3834,14,207,550,2016.0,3,2,1301.0,126.0,4,12,2,2,35000,162000,2020,2,4,1,35,False,False,False,False,False,False,False,False,False,False,False
3833,14,208,609,2014.0,2,1,1301.0,126.0,4,10,2,2,65000,122000,2020,2,4,1,35,False,False,False,False,False,False,False,False,False,False,False
3835,14,81,114,2004.0,2,1,1301.0,76.0,4,10,2,2,140000,45750,2020,2,4,1,35,False,False,False,False,False,False,False,False,False,False,False
607,4,36,1113,1993.0,2,1,1601.0,101.0,16,10,2,2,315000,29500,2020,2,5,2,36,False,False,False,False,False,False,False,False,False,False,False
3095,13,139,819,2014.0,1,1,1301.0,101.0,4,10,2,2,45000,132000,2020,2,5,2,36,False,False,False,False,False,False,False,False,False,False,False
7030,31,140,21,2020.0,1,1,1300.0,100.0,17,6,2,1,0,144500,2020,2,5,2,36,False,False,False,False,False,False,False,False,False,False,False
606,4,1,106,2005.0,2,2,1801.0,126.0,10,6,2,2,209000,88500,2020,2,5,2,36,False,False,False,False,False,False,False,False,False,False,False
7026,31,70,1377,1997.0,2,1,1301.0,76.0,4,10,2,2,193000,18750,2020,2,5,2,36,False,False,False,False,False,False,False,False,False,False,False
7032,31,310,440,2014.0,3,1,1301.0,101.0,10,7,1,2,87000,135000,2020,2,5,2,36,False,False,False,False,False,False,False,False,False,False,False
7033,31,140,46,2004.0,2,1,1301.0,76.0,23,6,2,2,145500,43000,2020,2,5,2,36,False,False,False,False,False,True,False,False,False,False,False
7034,31,244,645,2017.0,1,1,1301.0,101.0,4,6,2,2,13650,113500,2020,2,5,2,36,False,False,False,False,False,False,False,False,False,False,False
7028,31,326,427,2011.0,3,1,1301.0,76.0,10,10,1,2,155000,42750,2020,2,5,2,36,False,False,False,False,False,False,False,False,False,False,False
7029,31,326,441,2019.0,3,1,1301.0,76.0,4,10,2,1,400,120000,2020,2,5,2,36,False,False,False,False,False,False,False,False,False,False,False
3984,19,299,107,2017.0,1,1,1300.0,76.0,4,6,2,2,18000,96500,2020,2,5,2,36,False,False,False,False,False,False,False,False,False,False,False
6035,29,45,785,1999.0,2,1,1801.0,126.0,20,5,2,2,186000,33000,2020,2,5,2,36,False,False,False,False,False,False,False,False,False,False,False
7031,31,179,462,2016.0,3,2,1301.0,101.0,20,10,2,2,86950,125000,2020,2,5,2,36,False,False,False,False,False,False,False,False,False,False,False
6034,29,46,786,2002.0,2,1,1301.0,101.0,10,10,1,2,250000,36750,2020,2,5,2,36,False,False,False,False,False,False,False,False,False,False,False
1915,10,166,169,2015.0,3,1,1300.0,100.0,10,10,1,2,140000,85000,2020,2,5,2,36,False,False,False,False,False,False,False,False,False,False,False
4454,24,17,0,1996.0,1,1,1601.0,101.0,23,10,2,2,92000,75000,2020,2,5,2,36,False,False,True,False,False,False,False,False,False,False,False
1913,10,334,350,1998.0,2,1,1301.0,51.0,17,6,2,2,280000,15750,2020,2,5,2,36,False,False,False,False,False,False,False,False,False,False,False
1914,10,234,154,2015.0,3,1,1300.0,76.0,4,10,2,2,290000,50000,2020,2,5,2,36,False,False,False,False,False,False,False,False,False,False,False
1498,9,161,425,2016.0,3,1,1301.0,101.0,4,1,2,2,169000,97000,2020,2,5,2,36,False,False,False,False,False,False,False,False,False,False,False
4456,24,162,1051,2010.0,1,2,1601.0,176.0,20,10,2,2,85000,240000,2020,2,5,2,36,False,False,False,False,False,False,False,False,False,False,False
4453,24,104,1382,2015.0,1,2,1301.0,151.0,4,10,2,2,92000,355000,2020,2,5,2,36,False,False,False,False,False,False,False,False,False,False,False
4455,24,17,1405,1996.0,1,1,1601.0,101.0,23,10,2,2,92000,75000,2020,2,5,2,36,False,False,False,False,False,False,False,False,False,False,False
1499,9,161,695,2020.0,2,1,1301.0,101.0,4,1,2,1,0,132250,2020,2,5,2,36,False,False,False,False,False,False,False,False,False,False,False
5507,28,333,472,1998.0,1,1,1301.0,101.0,19,11,2,2,203400,18000,2020,2,5,2,36,False,False,False,False,False,True,True,False,False,False,False
5509,28,92,520,2017.0,3,2,1301.0,126.0,4,10,2,2,90000,130000,2020,2,5,2,36,False,False,False,False,False,False,False,False,False,False,False
2574,11,180,769,2009.0,2,1,1301.0,76.0,20,6,2,2,153000,71500,2020,2,5,2,36,False,False,False,False,False,False,False,False,False,False,False
2575,11,252,945,2000.0,2,1,1801.0,76.0,17,6,2,2,285000,26999,2020,2,5,2,36,False,False,False,False,False,False,False,False,False,False,False
8605,33,233,748,2014.0,3,2,1301.0,101.0,4,6,1,2,130000,134900,2020,2,5,2,36,False,False,False,False,False,False,False,False,False,False,False
3497,14,82,222,2014.0,1,1,1301.0,101.0,4,10,1,2,73000,85000,2020,2,5,2,36,False,False,False,False,False,True,True,False,False,False,False
3037,13,139,824,2018.0,2,2,1601.0,126.0,10,10,2,2,45000,187000,2020,2,6,3,37,False,False,False,False,False,False,False,False,False,False,False
3036,13,214,295,2008.0,1,3,1301.0,101.0,20,6,1,2,175250,69750,2020,2,6,3,37,False,False,False,False,False,False,True,False,False,False,False
6704,31,179,0,2013.0,3,1,1301.0,51.0,4,10,1,2,200000,65000,2020,2,6,3,37,False,False,True,False,False,False,False,False,False,False,False
6703,31,179,436,2012.0,3,1,1301.0,76.0,8,10,1,2,217000,59000,2020,2,6,3,37,False,False,False,False,False,False,False,False,False,False,False
6702,31,179,437,2011.0,3,2,1301.0,100.0,4,10,1,2,286000,67000,2020,2,6,3,37,False,False,False,False,False,False,False,False,False,False,False
1779,10,314,639,1999.0,2,1,1301.0,76.0,8,10,1,2,166000,25750,2020,2,6,3,37,False,False,False,False,False,False,False,False,False,False,False
8582,33,210,14,2016.0,1,2,1300.0,101.0,15,6,2,2,61200,115000,2020,2,6,3,37,False,False,False,False,False,False,False,False,False,False,False
1783,10,234,169,2012.0,3,1,1300.0,100.0,4,10,2,2,205000,73000,2020,2,6,3,37,False,False,False,False,False,False,False,False,False,False,False
1782,10,166,161,2016.0,3,1,1300.0,76.0,4,10,1,2,82500,93500,2020,2,6,3,37,False,False,False,False,False,False,False,False,False,False,False
6719,31,244,462,2016.0,3,1,1301.0,101.0,4,10,1,2,102000,132000,2020,2,6,3,37,False,False,False,False,False,False,True,False,False,False,False
2448,11,178,310,2005.0,3,1,1301.0,101.0,8,6,1,2,355000,33250,2020,2,6,3,37,False,False,False,False,False,False,True,False,False,False,False
4372,24,162,1161,2003.0,2,3,3001.0,201.0,17,10,1,2,425000,104500,2020,2,6,3,37,False,False,False,False,False,False,False,False,False,False,False
4373,24,162,1054,1998.0,2,1,1801.0,126.0,8,10,1,2,399000,60000,2020,2,6,3,37,False,False,False,False,False,False,False,False,False,False,False
